,fl_date,op_carrier,iata,icao,state,state_name,airport,latitude,longitude,dep_delay,arr_delay,cancelled,cancellation_code,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
639,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,,,1.0,B,,,,,
640,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,,,1.0,B,,,,,
641,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,,,1.0,B,,,,,
642,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,,,1.0,B,,,,,
643,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-12.0,-20.0,0.0,,,,,,
644,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-11.0,-28.0,0.0,,,,,,
645,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-11.0,-5.0,0.0,,,,,,
646,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-10.0,-36.0,0.0,,,,,,
647,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-10.0,-12.0,0.0,,,,,,
648,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-10.0,-11.0,0.0,,,,,,
649,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-10.0,-4.0,0.0,,,,,,
650,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-9.0,-30.0,0.0,,,,,,
651,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-9.0,-21.0,0.0,,,,,,
652,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-9.0,-16.0,0.0,,,,,,
653,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-8.0,-19.0,0.0,,,,,,
654,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-7.0,-24.0,0.0,,,,,,
655,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-7.0,-24.0,0.0,,,,,,
656,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-7.0,-20.0,0.0,,,,,,
657,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-7.0,-19.0,0.0,,,,,,
658,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-7.0,-15.0,0.0,,,,,,
659,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-7.0,-10.0,0.0,,,,,,
660,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-7.0,-9.0,0.0,,,,,,
661,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-7.0,12.0,0.0,,,,,,
662,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-32.0,0.0,,,,,,
663,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-27.0,0.0,,,,,,
664,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-26.0,0.0,,,,,,
665,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-22.0,0.0,,,,,,
666,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-22.0,0.0,,,,,,
667,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-20.0,0.0,,,,,,
668,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-20.0,0.0,,,,,,
669,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-18.0,0.0,,,,,,
670,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-15.0,0.0,,,,,,
671,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-15.0,0.0,,,,,,
672,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-13.0,0.0,,,,,,
673,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-13.0,0.0,,,,,,
674,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-11.0,0.0,,,,,,
675,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,-1.0,0.0,,,,,,
676,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,1.0,0.0,,,,,,
677,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,9.0,0.0,,,,,,
678,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-6.0,13.0,0.0,,,,,,
679,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-37.0,0.0,,,,,,
680,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-28.0,0.0,,,,,,
681,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-25.0,0.0,,,,,,
682,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-23.0,0.0,,,,,,
683,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-20.0,0.0,,,,,,
684,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-19.0,0.0,,,,,,
685,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-14.0,0.0,,,,,,
686,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-13.0,0.0,,,,,,
687,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-13.0,0.0,,,,,,
688,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-12.0,0.0,,,,,,
689,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-12.0,0.0,,,,,,
690,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-11.0,0.0,,,,,,
691,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-10.0,0.0,,,,,,
692,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-10.0,0.0,,,,,,
693,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-9.0,0.0,,,,,,
694,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-9.0,0.0,,,,,,
695,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,-1.0,0.0,,,,,,
696,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,0.0,0.0,,,,,,
697,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,8.0,0.0,,,,,,
698,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,10.0,0.0,,,,,,
699,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-5.0,12.0,0.0,,,,,,
700,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-30.0,0.0,,,,,,
701,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-18.0,0.0,,,,,,
702,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-17.0,0.0,,,,,,
703,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-17.0,0.0,,,,,,
704,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-16.0,0.0,,,,,,
705,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-16.0,0.0,,,,,,
706,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-16.0,0.0,,,,,,
707,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-15.0,0.0,,,,,,
708,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-13.0,0.0,,,,,,
709,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-12.0,0.0,,,,,,
710,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-12.0,0.0,,,,,,
711,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-12.0,0.0,,,,,,
712,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-9.0,0.0,,,,,,
713,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-8.0,0.0,,,,,,
714,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-7.0,0.0,,,,,,
715,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-6.0,0.0,,,,,,
716,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-3.0,0.0,,,,,,
717,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,-1.0,0.0,,,,,,
718,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,18.0,0.0,,0.0,0.0,18.0,0.0,0.0
719,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-4.0,55.0,0.0,,0.0,0.0,55.0,0.0,0.0
720,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-29.0,0.0,,,,,,
721,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-24.0,0.0,,,,,,
722,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-22.0,0.0,,,,,,
723,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-20.0,0.0,,,,,,
724,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-20.0,0.0,,,,,,
725,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-19.0,0.0,,,,,,
726,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-19.0,0.0,,,,,,
727,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-17.0,0.0,,,,,,
728,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-17.0,0.0,,,,,,
729,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-11.0,0.0,,,,,,
730,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-9.0,0.0,,,,,,
731,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,-7.0,0.0,,,,,,
732,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-3.0,1.0,0.0,,,,,,
733,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-2.0,-14.0,0.0,,,,,,
734,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-2.0,-14.0,0.0,,,,,,
735,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-2.0,-14.0,0.0,,,,,,
736,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-2.0,-11.0,0.0,,,,,,
737,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-2.0,-11.0,0.0,,,,,,
738,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-2.0,-8.0,0.0,,,,,,
739,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-2.0,-8.0,0.0,,,,,,
740,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-2.0,-7.0,0.0,,,,,,
741,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-2.0,-6.0,0.0,,,,,,
742,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-2.0,-4.0,0.0,,,,,,
743,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-1.0,-24.0,0.0,,,,,,
744,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-1.0,-19.0,0.0,,,,,,
745,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-1.0,-14.0,0.0,,,,,,
746,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-1.0,-11.0,0.0,,,,,,
747,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-1.0,-10.0,0.0,,,,,,
748,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-1.0,-9.0,0.0,,,,,,
749,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-1.0,-9.0,0.0,,,,,,
750,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-1.0,-8.0,0.0,,,,,,
751,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-1.0,-8.0,0.0,,,,,,
752,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-1.0,2.0,0.0,,,,,,
753,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,-1.0,15.0,0.0,,0.0,0.0,15.0,0.0,0.0
754,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,0.0,-20.0,0.0,,,,,,
755,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,0.0,-17.0,0.0,,,,,,
756,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,0.0,-15.0,0.0,,,,,,
757,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,0.0,0.0,0.0,,,,,,
758,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,0.0,14.0,0.0,,,,,,
759,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,1.0,-16.0,0.0,,,,,,
760,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,1.0,-7.0,0.0,,,,,,
761,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,1.0,5.0,0.0,,,,,,
762,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,1.0,17.0,0.0,,1.0,0.0,16.0,0.0,0.0
763,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,1.0,49.0,0.0,,1.0,0.0,48.0,0.0,0.0
764,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,2.0,8.0,0.0,,,,,,
765,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,2.0,11.0,0.0,,,,,,
766,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,2.0,25.0,0.0,,2.0,0.0,23.0,0.0,0.0
767,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,3.0,-8.0,0.0,,,,,,
768,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,3.0,2.0,0.0,,,,,,
769,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,4.0,-11.0,0.0,,,,,,
770,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,4.0,-1.0,0.0,,,,,,
771,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,4.0,1.0,0.0,,,,,,
772,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,5.0,-24.0,0.0,,,,,,
773,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,5.0,-13.0,0.0,,,,,,
774,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,5.0,-8.0,0.0,,,,,,
775,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,5.0,-8.0,0.0,,,,,,
776,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,5.0,-5.0,0.0,,,,,,
777,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,5.0,-5.0,0.0,,,,,,
778,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,5.0,7.0,0.0,,,,,,
779,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,5.0,11.0,0.0,,,,,,
780,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,5.0,43.0,0.0,,0.0,5.0,38.0,0.0,0.0
781,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,6.0,-8.0,0.0,,,,,,
782,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,6.0,-3.0,0.0,,,,,,
783,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,7.0,12.0,0.0,,,,,,
784,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,8.0,-20.0,0.0,,,,,,
785,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,8.0,-10.0,0.0,,,,,,
786,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,8.0,-4.0,0.0,,,,,,
787,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,8.0,1.0,0.0,,,,,,
788,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,8.0,6.0,0.0,,,,,,
789,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,9.0,-14.0,0.0,,,,,,
790,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,9.0,-11.0,0.0,,,,,,
791,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,9.0,-8.0,0.0,,,,,,
792,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,9.0,-1.0,0.0,,,,,,
793,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,9.0,0.0,0.0,,,,,,
794,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,9.0,7.0,0.0,,,,,,
795,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,10.0,-1.0,0.0,,,,,,
796,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,10.0,4.0,0.0,,,,,,
797,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,12.0,2.0,0.0,,,,,,
798,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,14.0,-9.0,0.0,,,,,,
799,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,14.0,0.0,0.0,,,,,,
800,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,14.0,7.0,0.0,,,,,,
801,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,15.0,12.0,0.0,,,,,,
802,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,17.0,4.0,0.0,,,,,,
803,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,18.0,13.0,0.0,,,,,,
804,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,20.0,3.0,0.0,,,,,,
805,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,20.0,18.0,0.0,,18.0,0.0,0.0,0.0,0.0
806,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,20.0,19.0,0.0,,16.0,0.0,0.0,0.0,3.0
807,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,24.0,5.0,0.0,,,,,,
808,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,24.0,15.0,0.0,,6.0,0.0,0.0,0.0,9.0
809,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,24.0,16.0,0.0,,16.0,0.0,0.0,0.0,0.0
